source,coordinates,filetype,languages,page_number,filename,category,element_id,is_extracted,parent_id,links,text_as_html,page_content
../input/Gated Attention.pdf,"{'points': [[194.7863311767578, 258.257080078125], [194.7863311767578, 502.77276611328125], [1460.142327708889, 502.77276611328125], [1460.142327708889, 258.257080078125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,NarrativeText,6aa619bc055e22a54a2028282c2addaa,true,9c6cd2213c131a8ba51b4be7c3a26657,"[{'text': 'Xiao et al .,', 'url': 'cite.xiao2023efficient', 'start_index': 242}, {'text': '2023', 'url': 'cite.xiao2023efficient', 'start_index': 255}, {'text': 'Sun et al .,', 'url': 'cite.sun2024massive', 'start_index': 261}, {'text': '2024', 'url': 'cite.sun2024massive', 'start_index': 273}, {'text': '2', 'url': 'figure.caption.6', 'start_index': 443}, {'text': '4', 'url': 'table.caption.12', 'start_index': 451}, {'text': 'Sun et al .,', 'url': 'cite.sun2024massive', 'start_index': 562}, {'text': '2024', 'url': 'cite.sun2024massive', 'start_index': 574}, {'text': '4', 'url': 'table.caption.12', 'start_index': 700}, {'text': 'A . 3', 'url': 'subsection.A.3', 'start_index': 765}]",,"Based on the observation that gating introduces sparsity to the SDPA output in an input-dependent manner, we hypothesized that this mechanism can filter out context irrelevant to the current query token, thereby mitigating the attention sink (Xiao et al., 2023; Sun et al., 2024). To verify this, we analyze the distribution of attention scores (averaged over all heads) and the proportion of attention scores allocated to the first token (Fig. 2, Tab. 4, ‘F-Attn’ column). Inspired by the discussion about massive activation in hidden states and attention sinks (Sun et al., 2024), we also compute the mean of the maximum hidden state activations across layers, as shown in the ‘M-Act’ column of Tab. 4. More detailed layer-wise results are provided in the Appendix A.3."
../input/Gated Attention.pdf,"{'points': [[194.38922119140625, 518.476806640625], [194.38922119140625, 732.098481111111], [1461.5368994555545, 732.098481111111], [1461.5368994555545, 518.476806640625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,NarrativeText,29e883649fb3784c17dcbd3e062e6e32,true,9c6cd2213c131a8ba51b4be7c3a26657,,,"We can observe: (i) Head-wise and element-wise query-dependent sigmoid gating at the SDPA output (G1) largely reduces the attention score allocated to the first token and decreases massive activations. (ii) Enforcing shared gating scores across heads or applying gating only after the value projection (G2) decreases massive activations, but does not reduce attention scores to the first token. This reinforces the importance of head-specific gating and suggests that massive activations are not a prerequisite for attention sinks. (iii) Reducing the input-dependence of gating (row 6) or using NS-sigmoid to reduce sparsity (row 7) intensifies both massive activations and attention sink."
../input/Gated Attention.pdf,"{'points': [[194.84686279296875, 748.3016967773438], [194.84686279296875, 1053.1179255555555], [1461.5207087666663, 1053.1179255555555], [1461.5207087666663, 748.3016967773438]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,NarrativeText,4cadd6300a7c57212a2156f36cfe3777,true,9c6cd2213c131a8ba51b4be7c3a26657,"[{'text': 'Budzinskiy et al .,', 'url': 'cite.budzinskiy2025numerical', 'start_index': 487}, {'text': '2025', 'url': 'cite.budzinskiy2025numerical', 'start_index': 506}, {'text': 'Yona et al .,', 'url': 'cite.yona2025interpreting', 'start_index': 662}, {'text': '2025', 'url': 'cite.yona2025interpreting', 'start_index': 675}, {'text': 'Ding et al .,', 'url': 'cite.ding2021cogview', 'start_index': 865}, {'text': '2021', 'url': 'cite.ding2021cogview', 'start_index': 878}, {'text': '2', 'url': 'table.caption.10', 'start_index': 923}]",,"Collectively, these observations indicate that input-dependent, head-specific gating of the SDPA output intro- duces significant sparsity, thereby mitigating the attention sink. Furthermore, sparsity in the SDPA outputs reduces massive activations within the model, with increased sparsity leading to smaller activations. This may explain the improved training stability with gating: by reducing massive activations, the model is less susceptible to numerical errors during BF16 training (Budzinskiy et al., 2025). We also observe that massive activations originate primarily from early layers (e.g., layer 5), where the FFN outputs large values, consistent with (Yona et al., 2025). Once added to the residual stream, these activations are propagated through subsequent layers via the pre-norm mechanism. This aligns with the effectiveness of sandwich normalization (Ding et al., 2021) in enhancing training stability (Table 2, row 7): applying LayerNorm to the FFN output prevents these large activations from entering the residual stream."
../input/Gated Attention.pdf,"{'points': [[195.81150817871094, 1091.4443359375], [195.81150817871094, 1122.0862544444444], [995.8228461111113, 1122.0862544444444], [995.8228461111113, 1091.4443359375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,Title,19af6ee4a16edd161c5e0dc70c9b2a87,true,,,,4.4 SDPA Output Gating Facilitates Context Length Extension
../input/Gated Attention.pdf,"{'points': [[195.60435485839844, 1148.1943359375], [195.60435485839844, 1453.4873699999998], [554.138671875, 1453.4873699999998], [554.138671875, 1148.1943359375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,NarrativeText,3db9a8e8c9c5b03c88d09c5b45fa26b5,true,19af6ee4a16edd161c5e0dc70c9b2a87,"[{'text': 'Su et al .,', 'url': 'cite.su2024roformer', 'start_index': 214}, {'text': '2024', 'url': 'cite.su2024roformer', 'start_index': 225}]",,"Based on the attention-sink- free pattern, we evaluate the SDPA gating’s effect in the long-context setting. Specif- ically, we extend the context length for the models trained on 3.5T tokens. We increase the RoPE (Su et al., 2024) base from 10k to 1M and con- tinue training on data with a"
../input/Gated Attention.pdf,"{'points': [[573.3245849609375, 1156.7335205078125], [573.3245849609375, 1241.2070133333332], [1458.789306640625, 1241.2070133333332], [1458.789306640625, 1156.7335205078125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,FigureCaption,a4a277fb7ee780b10be1236720feeedc,true,19af6ee4a16edd161c5e0dc70c9b2a87,,,Table5: Performanceofdifferentmethodsacrossvaryingsequencelengths. ‘YaRN Extended’ indicates the expanded context length variant. ‘(values)’ indicate the performance declines after extending the context length.
../input/Gated Attention.pdf,"{'points': [[576.940673828125, 1247.780517578125], [576.940673828125, 1448.091796875], [1453.7281494140625, 1448.091796875], [1453.7281494140625, 1247.780517578125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,Table,f5feb88a18d95ba15f6072063901c220,true,19af6ee4a16edd161c5e0dc70c9b2a87,,"<table><thead><tr><th>Method</th><th>4k</th><th>8k</th><th>16k</th><th>32k</th><th>64k</th><th>128k</th></tr></thead><tbody><tr><td rowspan=""3"">Baseline SDPA-Gate</td><td>88.89</td><td>85.88</td><td>83.15</td><td>79.50</td><td>-</td><td>-</td></tr><tr><td>90.56</td><td>87.11</td><td>84.61</td><td>79.77</td><td>-</td><td>-</td></tr><tr><td colspan=""6"">YaRN Extended</td></tr><tr><td>Baseline</td><td>82.90(-6.0)</td><td>71.52(-14.4)</td><td>61.23(-21.9)</td><td>37.94(-41.56)</td><td>37.51</td><td>31.65</td></tr><tr><td>SDPA-Gate</td><td>88.13(- )</td><td>80.01(- )</td><td>76.74(-7.87)</td><td>72.88(-6.89)</td><td>66.60</td><td>58.82</td></tr></tbody></table>",Method Baseline SDPA-Gate 4k 88.89 90.56 8k 16k 85.88 83.15 87.11 84.61 YaRN Extended 32k 79.50 79.77 64k - - Baseline SDPA-Gate 82.90(-6.0) 88.13(-2.4) 71.52(-14.4) 80.01(-7.1) 61.23(-21.9) 76.74(-7.87) 37.94(-41.56) 72.88(-6.89) 37.51 66.60 128k - - 31.65 58.82
../input/Gated Attention.pdf,"{'points': [[195.2411651611328, 1452.4222412109375], [195.2411651611328, 1970.9929255555555], [1461.525191936666, 1970.9929255555555], [1461.525191936666, 1452.4222412109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,NarrativeText,6eadf696c32bba4bd7b55dc2f90210ed,true,19af6ee4a16edd161c5e0dc70c9b2a87,"[{'text': 'Peng et al .,', 'url': 'cite.peng2023yarn', 'start_index': 421}, {'text': '2023', 'url': 'cite.peng2023yarn', 'start_index': 434}, {'text': 'Hsieh et al .,', 'url': 'cite.hsieh2024ruler', 'start_index': 521}, {'text': '2024', 'url': 'cite.hsieh2024ruler', 'start_index': 535}, {'text': '5', 'url': 'table.caption.14', 'start_index': 571}, {'text': 'Chen et al .,', 'url': 'cite.chen2023extendingcontextwindowlarge', 'start_index': 1054}, {'text': '2023', 'url': 'cite.chen2023extendingcontextwindowlarge', 'start_index': 1067}, {'text': 'Peng et al .,', 'url': 'cite.peng2023yarn', 'start_index': 1073}, {'text': '2023', 'url': 'cite.peng2023yarn', 'start_index': 1086}, {'text': 'Dong et al .,', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1092}, {'text': '2025', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1105}, {'text': 'Dong et al .', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1518}, {'text': '2025', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1531}]",,"sequence length of 32k for an additional 80B tokens. This gives us models with a context length of 32k. Subsequently, we use YaRN (Peng et al., 2023) to extend the context length to 128k. We evaluate models on the RULER benchmark (Hsieh et al., 2024) and summarize results in Tab. 5. We observe the following: (i) Under the 32k setting, models with gating slightly outperform the baseline. This suggests that within the training length, the attention sink phenomenon may not hurt the model’s long-context performance. (ii) When the context length is extended to 128k using YaRN, both the baseline and gated models experience a decline within the original 32k range. This observation is consistent with previous works on extending context length by modifying RoPE (Chen et al., 2023; Peng et al., 2023; Dong et al., 2025). Even though the decline is less pronounced for models with gating. (iii) At context lengths of 64k and 128k, the gated attention models outperform the baseline signifantly. From these observations, we hypothesize that adding gating helps the model adapt to the context-length extension. A possible explanation is that baseline models rely on attention sinks to adjust the distribution of attention scores. Dong et al. (2025) derives the effects of changing the RoPE based on the attention and hidden state distributions. When techniques like YaRN are applied to modify the RoPE base, the attention sink pattern may struggle to adapt in a training-free manner, leading to a noticeable drop in performance. In contrast, models with gating primarily rely on input-dependent gating scores to control information flow, making them more robust to such changes."
../input/Gated Attention.pdf,"{'points': [[818.8375854492188, 2202.851806640625], [818.8375854492188, 2225.0166015625], [833.203125, 2225.0166015625], [833.203125, 2202.851806640625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,Footer,4a8130ac5edd04ed9568ceabac23d21e,true,,,,8
../input/Gated Attention.pdf,"{'points': [[195.71717834472656, 198.63771057128906], [195.71717834472656, 233.35856444444434], [469.29572444444455, 233.35856444444434], [469.29572444444455, 198.63771057128906]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,Title,1395a5fcab8187b0368b9d8d8bb966bc,true,,,,5 Related Works
../input/Gated Attention.pdf,"{'points': [[196.18922424316406, 267.6647033691406], [196.18922424316406, 297.5695877777775], [604.071275, 297.5695877777775], [604.071275, 267.6647033691406]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,Title,6d935c221a25caca7c88b82f02100c88,true,,,,5.1 Gating in Neural Networks
../input/Gated Attention.pdf,"{'points': [[195.05674743652344, 324.43756103515625], [195.05674743652344, 537.6484811111112], [1460.1435453599997, 537.6484811111112], [1460.1435453599997, 324.43756103515625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,NarrativeText,967deb6081d2da3ed92ab6924def59a4,true,6d935c221a25caca7c88b82f02100c88,"[{'text': 'Hochreiter', 'url': 'cite.hochreiter1997long', 'start_index': 90}, {'text': '& Schmidhuber', 'url': 'cite.hochreiter1997long', 'start_index': 101}, {'text': '1997', 'url': 'cite.hochreiter1997long', 'start_index': 116}, {'text': 'Dey & Salem', 'url': 'cite.dey2017gate', 'start_index': 132}, {'text': '2017', 'url': 'cite.dey2017gate', 'start_index': 145}, {'text': 'Srivastava et al .,', 'url': 'cite.srivastava2015highway', 'start_index': 331}, {'text': '2015', 'url': 'cite.srivastava2015highway', 'start_index': 350}, {'text': 'Shazeer', 'url': 'cite.shazeer2020glu', 'start_index': 470}, {'text': '2020', 'url': 'cite.shazeer2020glu', 'start_index': 479}, {'text': 'Grattafiori et al .,', 'url': 'cite.grattafiori2024llama', 'start_index': 635}, {'text': '2024', 'url': 'cite.grattafiori2024llama', 'start_index': 654}, {'text': 'Yang et al .,', 'url': 'cite.yang2024qwen2', 'start_index': 660}, {'text': '2024a', 'url': 'cite.yang2024qwen2', 'start_index': 673}]",,"Gating mechanisms have been widely adopted in neural networks. Early works such as LSTMs (Hochreiter & Schmidhuber, 1997) and GRUs (Dey & Salem, 2017) introduce gates to regulate information flow across time steps, addressing gradient vanishing/exploding issues by selectively retaining or discarding information. Highway Networks (Srivastava et al., 2015) extend this concept to feedforward networks, enabling the successful training of very deep architectures. SwiGLU (Shazeer, 2020) introduce gating mechanisms into transformer FFN layers, enhancing their expressive power and becoming a standard component in many open-source LLMs (Grattafiori et al., 2024; Yang et al., 2024a)."
../input/Gated Attention.pdf,"{'points': [[194.9021759033203, 553.6688842773438], [194.9021759033203, 1132.6401477777777], [1461.5298411499998, 1132.6401477777777], [1461.5298411499998, 553.6688842773438]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,NarrativeText,011a2ec1794812c4c780bffeda646709,true,6d935c221a25caca7c88b82f02100c88,"[{'text': 'Gu & Dao', 'url': 'cite.gu2023mamba', 'start_index': 37}, {'text': '2023', 'url': 'cite.gu2023mamba', 'start_index': 47}, {'text': 'Dao & Gu', 'url': 'cite.mamba2', 'start_index': 53}, {'text': '2024', 'url': 'cite.mamba2', 'start_index': 63}, {'text': 'Hua et al .,', 'url': 'cite.hua2022transformer', 'start_index': 106}, {'text': '2022', 'url': 'cite.hua2022transformer', 'start_index': 118}, {'text': 'Sun et al .,', 'url': 'cite.sun2023retentivenetworksuccessortransformer', 'start_index': 133}, {'text': '2023', 'url': 'cite.sun2023retentivenetworksuccessortransformer', 'start_index': 145}, {'text': 'Qin et al .,', 'url': 'cite.qin2024lightning', 'start_index': 173}, {'text': '2024a', 'url': 'cite.qin2024lightning', 'start_index': 185}, {'text': 'b', 'url': 'cite.qin2024various', 'start_index': 191}, {'text': 'Li et al .,', 'url': 'cite.li2025minimax', 'start_index': 194}, {'text': '2025', 'url': 'cite.li2025minimax', 'start_index': 205}, {'text': 'Yang et al .,', 'url': 'cite.yang2024gated', 'start_index': 238}, {'text': '2024b', 'url': 'cite.yang2024gated', 'start_index': 251}, {'text': 'Lin et al .,', 'url': 'cite.lin2025forgetting', 'start_index': 361}, {'text': '2025', 'url': 'cite.lin2025forgetting', 'start_index': 373}, {'text': 'Csordas et al .,', 'url': 'cite.csordas2024switchhead', 'start_index': 858}, {'text': '2024b', 'url': 'cite.csordas2024switchhead', 'start_index': 874}, {'text': 'a', 'url': 'cite.csordas2024moeut', 'start_index': 880}, {'text': 'Yuan et al .,', 'url': 'cite.yuan2025native', 'start_index': 889}, {'text': '2025', 'url': 'cite.yuan2025native', 'start_index': 902}, {'text': 'Piękos', 'url': 'cite.piękos2025mixturesparseattentioncontentbased', 'start_index': 919}, {'text': 'et al .,', 'url': 'cite.piękos2025mixturesparseattentioncontentbased', 'start_index': 926}, {'text': '2025', 'url': 'cite.piękos2025mixturesparseattentioncontentbased', 'start_index': 934}, {'text': 'Csordas et al .,', 'url': 'cite.csordas2023approximating', 'start_index': 969}, {'text': '2023', 'url': 'cite.csordas2023approximating', 'start_index': 985}, {'text': 'Bondarenko et al .,', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1359}, {'text': '2023', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1378}]",,"Several works on state-space models (Gu & Dao, 2023; Dao & Gu, 2024) and Linear Attention, such as FLASH (Hua et al., 2022), RetNet (Sun et al., 2023), Lightning Attention (Qin et al., 2024a;b; Li et al., 2025), and Gated Delta Networks (Yang et al., 2024b), also incorporate gating modules to controlinformation of token-mixer modules. Forgetting Transformer (Lin et al., 2025) applies gating mechanisms to the output of softmax attention, observing significant performance improvements. Although these works demonstrate the effectiveness of gating, a comprehensive understanding of its precise mechanisms and the reasons behind its effectiveness still needs exploration. This could contribute to a broader appreciation of gating’s importance beyond RNNs and facilitate designs that better leverage gating’s unique advantages. For example, while Switch Heads (Csordas et al., 2024b;a), NSA (Yuan et al., 2025), and MoSA (Piękos et al., 2025) employ sigmoid-based gating (Csordas et al., 2023) for selection, further investigation into isolating gating’s specific contribution could offer valuable insights. Comparisons with baselines incorporating similar gating mechanisms in standard transformers could offer a more refined perspective on the effectiveness of their proposed selection mechanisms. The work most closely related to ours is Quantizable Transformers (Bondarenko et al., 2023), which also finds that applying gating in softmax attention alleviates extreme attention concentration and outliers in hidden states in encoder models like BERT and ViT. While this work primarily leverages gating to eliminate outliers for model quantization, we provide a detailed analysis of various gating variants, uncovering their benefits through enhanced non-linearity and sparsity, as well as improved training stability. Building on these insights, we scale up gated attention models, demonstrating gating’s broad applicability and impact."
../input/Gated Attention.pdf,"{'points': [[196.12611389160156, 1171.9912109375], [196.12611389160156, 1201.6084766666665], [447.5720520019531, 1201.6084766666665], [447.5720520019531, 1171.9912109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,Title,02fd8a99419bfff8de6164f774fee48e,true,,,,5.2 Attention Sink
../input/Gated Attention.pdf,"{'points': [[194.42727661132812, 1228.3284912109375], [194.42727661132812, 1654.7762588888888], [1461.5438441377778, 1654.7762588888888], [1461.5438441377778, 1228.3284912109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,NarrativeText,d3523e9631eb115159c190be741476af,true,02fd8a99419bfff8de6164f774fee48e,"[{'text': 'Xiao et al .', 'url': 'cite.xiao2023efficient', 'start_index': 0}, {'text': '2023', 'url': 'cite.xiao2023efficient', 'start_index': 13}, {'text': 'Darcet et al .', 'url': 'cite.darcet2023vision', 'start_index': 138}, {'text': '2023', 'url': 'cite.darcet2023vision', 'start_index': 153}, {'text': 'Sun et al .', 'url': 'cite.sun2024massive', 'start_index': 266}, {'text': '2024', 'url': 'cite.sun2024massive', 'start_index': 278}, {'text': 'Gu et al .', 'url': 'cite.gu2024attention', 'start_index': 633}, {'text': '2024', 'url': 'cite.gu2024attention', 'start_index': 644}, {'text': 'Ramapuram', 'url': 'cite.ramapuram2024theory', 'start_index': 944}, {'text': 'et al .,', 'url': 'cite.ramapuram2024theory', 'start_index': 954}, {'text': '2024', 'url': 'cite.ramapuram2024theory', 'start_index': 962}, {'text': 'Gu et al .,', 'url': 'cite.gu2024attention', 'start_index': 968}, {'text': '2024', 'url': 'cite.gu2024attention', 'start_index': 979}, {'text': 'Bondarenko et al .,', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1025}, {'text': '2023', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1044}, {'text': 'Zuhri et al .,', 'url': 'cite.zuhri2025softpickattentionsinkmassive', 'start_index': 1086}, {'text': '2025', 'url': 'cite.zuhri2025softpickattentionsinkmassive', 'start_index': 1100}, {'text': 'Miller', 'url': 'cite.miller2023offone', 'start_index': 1123}, {'text': '2023', 'url': 'cite.miller2023offone', 'start_index': 1131}]",,"Xiao et al. (2023) formally identifies the ‘attention sink’ phenomenon, in which specific tokens receive large attention scores. Similarly, Darcet et al. (2023) finds in the vision transformer, some redundant tokens act as ‘registers’ to store attention scores. Later, Sun et al. (2024) shows that excessive attention scores are also assigned to tokens associated with massive activation values. However, our work reveals that applying gating at the output of value projection eliminates massive activations, yet attention sinks persist, indicating that massive activations are not a necessary condition for attention sinks. Similarly, Gu et al. (2024) characterizes attention sinks as non-informative ‘key biases’ that store redundant attention scores, arguing that softmax’s inherent normalization dependency drives this behavior. Experimental attempts to modify softmax attention, such as replacing softmax with unnormalized sigmoid attention (Ramapuram et al., 2024; Gu et al., 2024), adding softmax attention gate or clip (Bondarenko et al., 2023), and modifying softmax computation (Zuhri et al., 2025) and denominator (Miller, 2023), show promise in mitigating attention sinks. Our work demonstrates that sparse gating after SDPA eliminates attention sinks in both dense (1B-parameter) and MoE (15B-parameter) models, even when trained on 3.5T tokens. Furthermore, we uncover the potential of eliminating attention sinks to benefit context-length extension."
../input/Gated Attention.pdf,"{'points': [[195.06619262695312, 1701.1463623046875], [195.06619262695312, 1736.003008888889], [420.0469422222222, 1736.003008888889], [420.0469422222222, 1701.1463623046875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,Title,0fc828de806e04c98f22c4aca9fb70f6,true,,,,6 Conclusion
../input/Gated Attention.pdf,"{'points': [[194.3473358154297, 1769.9212646484375], [194.3473358154297, 2044.1901477777776], [1461.5290109333337, 2044.1901477777776], [1461.5290109333337, 1769.9212646484375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,NarrativeText,d2d5d5792e3355c1d3e9adef2836485e,true,0fc828de806e04c98f22c4aca9fb70f6,,,"This work systematically investigates the role of gating mechanisms in the standard softmax attention, revealing their significant impact on performance, training stability, and attention dynamics. Through extensive experimental comparisons over 30 variants of 15B MoE and 1.7B dense models trained on up to 3.5Ttokens, wedemonstratethatapplyingasigmoidgateafterscaleddot-productattentionyieldsthemost substantial improvements. This simple mechanism enhances non-linearity, introduces input-dependent sparsity, and eliminates inefficiencies like the ‘attention sink’ phenomenon. Additionally, gating facilitates context length extension, allowing models to generalize effectively to longer sequences without retraining. We also release the first attention-sink-free models. We believe these empirical validations will pave the way for engineering the next generation of advanced foundation models."
../input/Gated Attention.pdf,"{'points': [[818.8201904296875, 2202.078369140625], [818.8201904296875, 2224.587646484375], [832.8715209960938, 2224.587646484375], [832.8715209960938, 2202.078369140625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],9,Gated Attention.pdf,Footer,e62e4f5e7515124bc5f2ae7045c2ad77,true,,,,9
../input/Gated Attention.pdf,"{'points': [[195.4113006591797, 198.95977783203125], [195.4113006591797, 233.35856444444434], [372.39218666666665, 233.35856444444434], [372.39218666666665, 198.95977783203125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,Title,335bdbea4488e3f24c632f3e87d0f6ef,true,,,,Limitations
../input/Gated Attention.pdf,"{'points': [[195.25608825683594, 267.7900085449219], [195.25608825683594, 450.2207033333333], [1458.89794921875, 450.2207033333333], [1458.89794921875, 267.7900085449219]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,NarrativeText,46ed9c57d10c8e1d019104a1abf5ffff,true,335bdbea4488e3f24c632f3e87d0f6ef,,,"Our work primarily focuses on analyzing the reasons and impacts of attention gating through a series of ablation studies. However, we acknowledge several limitations. The broader implications of non-linearity on the dynamics of attention and the overall training process remain under-explored. Although we observe that eliminating attention sinks improves performance in long-context extension scenarios, we do not provide a rigorous theoretical explanation for how attention sinks influence the model’s ability to generalize to longer sequences."
../input/Gated Attention.pdf,"{'points': [[195.22271728515625, 496.3030090332031], [195.22271728515625, 531.450231111111], [362.03101333333336, 531.450231111111], [362.03101333333336, 496.3030090332031]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,Title,20e3949137ce57ec344f926f5e01e0fb,true,,,,References
../input/Gated Attention.pdf,"{'points': [[194.20285034179688, 549.2261352539062], [194.20285034179688, 640.3818144444443], [1461.5290109333332, 640.3818144444443], [1461.5290109333332, 549.2261352539062]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,ec451a1a4566cf5ccc58aa781df21830,true,20e3949137ce57ec344f926f5e01e0fb,,,"Joshua Ainslie, James Lee-Thorp, Michiel De Jong, Yury Zemlyanskiy, Federico Lebrón, and Sumit Sanghai. Gqa: Training generalized multi-query transformer models from multi-head checkpoints. arXiv preprint arXiv:2305.13245, 2023."
../input/Gated Attention.pdf,"{'points': [[195.82369995117188, 663.0237426757812], [195.82369995117188, 753.8457033333332], [1460.1464781472223, 753.8457033333332], [1460.1464781472223, 663.0237426757812]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,e1770e4e29ece597c7c14c4cbc0973ff,true,20e3949137ce57ec344f926f5e01e0fb,,,"Yelysei Bondarenko, Markus Nagel, and Tijmen Blankevoort. Quantizable transformers: Removing outliers by helping attention heads do nothing. Advances in Neural Information Processing Systems, 36: 75067–75096, 2023."
../input/Gated Attention.pdf,"{'points': [[195.25526428222656, 776.17041015625], [195.25526428222656, 836.8679255555554], [1456.97998046875, 836.8679255555554], [1456.97998046875, 776.17041015625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,7ad6d0602b7445bf0602ce329aad6d99,true,20e3949137ce57ec344f926f5e01e0fb,,,"Stanislav Budzinskiy, Wenyi Fang, Longbin Zeng, and Philipp Petersen. Numerical error analysis of large language models. arXiv preprint arXiv:2503.10251, 2025."
../input/Gated Attention.pdf,"{'points': [[196.1089630126953, 859.404052734375], [196.1089630126953, 1163.4207033333332], [1460.482666015625, 1163.4207033333332], [1460.482666015625, 859.404052734375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,d604b50137a04af50075278c4cdce287,true,20e3949137ce57ec344f926f5e01e0fb,,,"Mark Chen, Jerry Tworek, Heewoo Jun, Qiming Yuan, Henrique Ponde de Oliveira Pinto, Jared Kaplan, Harri Edwards, Yuri Burda, Nicholas Joseph, Greg Brockman, Alex Ray, Raul Puri, Gretchen Krueger, Michael Petrov, Heidy Khlaaf, Girish Sastry, Pamela Mishkin, Brooke Chan, Scott Gray, Nick Ryder, Mikhail Pavlov, Alethea Power, Lukasz Kaiser, Mohammad Bavarian, Clemens Winter, Philippe Tillet, Felipe Petroski Such, Dave Cummings, Matthias Plappert, Fotios Chantzis, Elizabeth Barnes, Ariel Herbert-Voss, William Hebgen Guss, Alex Nichol, Alex Paino, Nikolas Tezak, Jie Tang, Igor Babuschkin, Suchir Balaji, Shantanu Jain, William Saunders, Christopher Hesse, Andrew N. Carr, Jan Leike, Josh Achiam, Vedant Misra, Evan Morikawa, Alec Radford, Matthew Knight, Miles Brundage, Mira Murati, Katie Mayer, Peter Welinder, Bob McGrew, Dario Amodei, Sam McCandlish, Ilya Sutskever, and Wojciech Zaremba. Evaluating large language models trained on code, 2021."
../input/Gated Attention.pdf,"{'points': [[195.2440643310547, 1185.5472412109375], [195.2440643310547, 1246.4429255555553], [1461.3851388888886, 1246.4429255555553], [1461.3851388888886, 1185.5472412109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,1a804171c539d5f68a6f3639a1b5f1b6,true,20e3949137ce57ec344f926f5e01e0fb,"[{'text': 'https :// arxiv . org / abs / 2306 . 15595 .', 'url': 'https://arxiv.org/abs/2306.15595', 'start_index': 154}]",,"Shouyuan Chen, Sherman Wong, Liangjian Chen, and Yuandong Tian. Extending context window of large language models via positional interpolation, 2023. URL https://arxiv.org/abs/2306.15595."
